Employee_ID,Risk_Score,Should_Target,Primary_Concern,Outreach_Category,Issue_Count,Issues,Avg_Vibe_Score,Recent_Vibe_Trend,Low_Mood_Flag,Negative_Trend_Flag,Avg_Work_Hours,Max_Work_Hours,Overworked_Flag,Total_Leave_Days,Insufficient_Leave_Flag,Performance_Rating,Has_Improvement_Feedback,Performance_Concern_Flag,Reward_Points,Award_Count,Recognition_Concern_Flag,Joining_Date,Mentor_Assigned,Initial_Training_Completed,Onboarding_Concern_Flag
EMP0246,3,True,Low mood: Average vibe score is below neutral,emotional_wellbeing,1,Low mood: Average vibe score is below neutral,1.0,0.0,True,False,8.99,8.99,False,11.0,False,,,False,,,False,,,,False
EMP0163,3,True,Low mood: Average vibe score is below neutral,emotional_wellbeing,1,Low mood: Average vibe score is below neutral,2.0,0.0,True,False,5.244999999999999,6.06,False,18.0,False,,,False,149.0,1.0,False,,,,False
EMP0220,3,True,Low mood: Average vibe score is below neutral,emotional_wellbeing,1,Low mood: Average vibe score is below neutral,2.5,0.0,True,False,,,False,5.0,False,4.0,False,False,517.0,2.0,False,2024-05-10,True,True,False
EMP0217,3,True,Needs break: Low leave utilization,onboarding,2,"Needs break: Low leave utilization; Onboarding concerns: Issues with training, mentorship, or feedback",,,False,False,6.64,6.64,False,1.0,True,4.0,False,False,155.0,1.0,False,2023-03-26,False,True,True
EMP0017,3,True,Overworked: High average working hours,workload,2,Overworked: High average working hours; Needs break: Low leave utilization,3.5,0.0,False,False,9.56,9.56,True,3.0,True,4.0,False,False,457.0,1.0,False,,,,False
EMP0003,3,True,Low mood: Average vibe score is below neutral,emotional_wellbeing,1,Low mood: Average vibe score is below neutral,2.0,0.0,True,False,4.09,4.09,False,,False,4.0,False,False,708.0,2.0,False,2023-11-29,True,True,False
EMP0002,3,True,Low mood: Average vibe score is below neutral,emotional_wellbeing,1,Low mood: Average vibe score is below neutral,1.0,0.0,True,False,6.25,7.05,False,18.0,False,3.0,False,False,409.0,1.0,False,,,,False
EMP0500,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,5.0,0.0,False,False,8.965,9.53,False,19.0,False,4.0,True,True,366.0,1.0,False,,,,False
EMP0001,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",,,False,False,,,False,6.0,False,4.0,False,False,63.0,1.0,False,2024-03-26,True,False,True
EMP0483,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",,,False,False,,,False,9.0,False,,,False,,,False,2024-03-07,True,False,True
EMP0007,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,,,False,False,,,False,25.0,False,2.0,False,True,108.0,1.0,False,,,,False
EMP0451,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",4.0,0.0,False,False,,,False,10.0,False,,,False,,,False,2024-01-06,False,False,True
EMP0450,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",,,False,False,,,False,,False,,,False,497.0,1.0,False,2024-03-19,False,False,True
EMP0443,2,False,Overworked: High average working hours,None,1,Overworked: High average working hours,5.0,0.0,False,False,9.15,9.15,True,12.0,False,,,False,350.0,1.0,False,,,,False
EMP0449,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",3.0,0.0,False,False,6.84,6.84,False,8.0,False,,,False,,,False,2023-12-26,False,False,True
EMP0447,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,4.0,0.0,False,False,6.673333333333333,8.4,False,7.0,False,2.0,False,True,431.0,2.0,False,2023-01-26,True,True,False
EMP0444,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,3.3333333333333335,0.0,False,False,,,False,,False,1.0,False,True,72.0,2.0,False,,,,False
EMP0060,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,,,False,False,7.26,7.26,False,6.0,False,2.0,False,True,,,False,2023-07-17,True,True,False
EMP0436,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,,,False,False,7.373333333333332,8.87,False,,False,1.0,False,True,,,False,2024-04-22,True,True,False
EMP0055,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,4.0,0.0,False,False,,,False,,False,1.0,False,True,253.0,1.0,False,,,,False
EMP0054,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",,,False,False,5.43,5.43,False,18.0,False,4.0,False,False,395.0,1.0,False,2024-01-17,False,False,True
EMP0265,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,5.0,0.0,False,False,7.14,7.14,False,15.0,False,2.0,False,True,,,False,,,,False
EMP0052,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,,,False,False,,,False,,False,1.0,False,True,,,False,,,,False
EMP0051,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,5.0,0.0,False,False,7.66,7.66,False,7.0,False,2.0,False,True,,,False,2024-04-10,True,True,False
EMP0227,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",3.0,0.0,False,False,,,False,5.0,False,3.0,False,False,383.0,1.0,False,2024-02-21,False,True,True
EMP0226,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",4.0,0.0,False,False,6.753333333333334,7.63,False,10.0,False,,,False,,,False,2024-05-07,False,True,True
EMP0221,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,5.0,0.0,False,False,7.4399999999999995,9.99,False,,False,1.0,False,True,979.0,3.0,False,,,,False
EMP0218,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",3.0,0.0,False,False,,,False,10.0,False,,,False,962.0,4.0,False,2023-12-11,True,False,True
EMP0030,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",,,False,False,8.4,9.89,False,,False,,,False,80.0,1.0,False,2023-03-19,False,False,True
EMP0029,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",,,False,False,8.19,8.19,False,,False,4.0,False,False,,,False,2023-07-06,True,False,True
EMP0024,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,5.0,0.0,False,False,,,False,19.0,False,1.0,False,True,414.0,1.0,False,,,,False
EMP0020,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,,,False,False,7.04,9.16,False,9.0,False,2.0,True,True,906.0,2.0,False,,,,False
EMP0172,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",5.0,0.0,False,False,7.43,8.82,False,,False,,,False,482.0,1.0,False,2023-10-11,False,True,True
EMP0168,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,4.5,0.0,False,False,6.09,6.78,False,26.0,False,2.0,False,True,,,False,,,,False
EMP0169,2,False,Overworked: High average working hours,None,1,Overworked: High average working hours,3.0,0.0,False,False,9.97,9.97,True,,False,4.0,False,False,245.0,1.0,False,,,,False
EMP0433,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",,,False,False,8.46,9.83,False,,False,3.0,False,False,823.0,2.0,False,2023-03-15,False,True,True
EMP0242,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,5.0,0.0,False,False,7.035,8.64,False,,False,2.0,False,True,218.0,1.0,False,,,,False
EMP0259,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,4.333333333333333,0.0,False,False,,,False,16.0,False,1.0,False,True,,,False,,,,False
EMP0199,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",5.0,0.0,False,False,,,False,,False,,,False,422.0,3.0,False,2024-05-13,True,False,True
EMP0431,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,5.0,0.0,False,False,,,False,,False,1.0,False,True,261.0,1.0,False,2023-09-10,True,True,False
EMP0430,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,4.5,0.0,False,False,6.25,6.25,False,,False,1.0,False,True,189.0,2.0,False,2023-12-16,True,True,False
EMP0208,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",5.0,0.0,False,False,,,False,,False,,,False,,,False,2024-05-01,False,False,True
EMP0429,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,5.0,0.0,False,False,,,False,19.0,False,2.0,True,True,,,False,2023-10-25,True,True,False
EMP0201,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,3.0,0.0,False,False,4.93,4.93,False,9.0,False,3.0,True,True,811.0,2.0,False,,,,False
EMP0200,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,3.5,0.16666666666666652,False,False,,,False,13.0,False,4.0,True,True,151.0,1.0,False,2023-08-23,True,True,False
EMP0258,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",4.0,0.0,False,False,6.66,6.66,False,7.0,False,3.0,False,False,,,False,2024-02-12,True,False,True
EMP0264,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",,,False,False,,,False,11.0,False,3.0,False,False,,,False,2023-10-26,True,False,True
EMP0198,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,,,False,False,,,False,,False,2.0,True,True,,,False,2024-02-02,True,True,False
EMP0266,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",5.0,0.0,False,False,,,False,21.0,False,,,False,354.0,1.0,False,2024-03-02,True,False,True
EMP0245,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",,,False,False,,,False,12.0,False,3.0,False,False,439.0,1.0,False,2023-10-14,True,False,True
EMP0254,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,,,False,False,,,False,22.0,False,1.0,False,True,500.0,2.0,False,,,,False
EMP0255,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,3.0,0.0,False,False,,,False,9.0,False,3.0,True,True,282.0,1.0,False,,,,False
EMP0256,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,,,False,False,6.529999999999999,8.28,False,,False,1.0,True,True,,,False,,,,False
EMP0040,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,4.5,0.0,False,False,8.42,8.42,False,13.0,False,3.0,True,True,393.0,1.0,False,2023-10-30,True,True,False
EMP0038,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",5.0,0.0,False,False,,,False,6.0,False,,,False,20.0,1.0,False,2023-11-02,True,False,True
EMP0037,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,,,False,False,,,False,13.0,False,1.0,True,True,836.0,3.0,False,,,,False
EMP0034,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",5.0,0.0,False,False,5.31,5.31,False,7.0,False,3.0,False,False,,,False,2023-07-13,True,False,True
EMP0244,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,3.0,0.0,False,False,,,False,,False,1.0,True,True,475.0,1.0,False,2024-04-25,True,True,False
EMP0175,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",4.0,0.0,False,False,,,False,6.0,False,4.0,False,False,449.0,2.0,False,2024-04-18,False,True,True
EMP0174,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",,,False,False,4.34,4.34,False,17.0,False,,,False,476.0,2.0,False,2024-03-23,False,True,True
EMP0196,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",,,False,False,,,False,,False,,,False,159.0,1.0,False,2023-05-03,False,False,True
EMP0499,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",,,False,False,5.51,5.51,False,9.0,False,,,False,,,False,2024-04-20,False,True,True
EMP0498,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,5.0,0.0,False,False,,,False,13.0,False,2.0,True,True,1487.0,4.0,False,,,,False
EMP0426,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,4.0,0.0,False,False,,,False,,False,4.0,True,True,230.0,2.0,False,,,,False
EMP0422,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,,,False,False,6.07,6.07,False,13.0,False,1.0,True,True,261.0,2.0,False,2023-09-08,True,True,False
EMP0419,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,,,False,False,7.12,7.12,False,11.0,False,2.0,False,True,418.0,2.0,False,,,,False
EMP0421,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,4.0,0.0,False,False,,,False,,False,1.0,False,True,179.0,1.0,False,,,,False
EMP0415,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,,,False,False,,,False,13.0,False,1.0,True,True,,,False,,,,False
EMP0150,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",,,False,False,8.19,8.19,False,,False,,,False,210.0,1.0,False,2023-12-24,False,True,True
EMP0271,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",,,False,False,6.76,6.76,False,9.0,False,,,False,,,False,2023-07-22,False,False,True
EMP0149,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",,,False,False,6.11,6.11,False,,False,,,False,476.0,1.0,False,2023-01-28,False,True,True
EMP0148,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",4.5,0.0,False,False,6.82,9.08,False,,False,,,False,160.0,1.0,False,2023-05-24,False,False,True
EMP0286,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",4.0,0.0,False,False,8.24,8.24,False,,False,,,False,447.0,1.0,False,2024-05-04,False,False,True
EMP0284,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",,,False,False,,,False,8.0,False,,,False,,,False,2023-07-27,True,False,True
EMP0280,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",5.0,0.0,False,False,,,False,,False,4.0,False,False,299.0,1.0,False,2024-04-05,True,False,True
EMP0278,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,3.0,0.0,False,False,,,False,,False,4.0,True,True,374.0,1.0,False,,,,False
EMP0277,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,4.0,0.0,False,False,7.31,7.31,False,,False,1.0,False,True,16.0,1.0,False,2023-10-12,True,True,False
EMP0180,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",5.0,0.0,False,False,6.56,6.56,False,9.0,False,,,False,202.0,1.0,False,2023-04-11,False,True,True
EMP0270,2,False,Overworked: High average working hours,None,1,Overworked: High average working hours,3.5,0.0,False,False,9.46,9.46,True,,False,4.0,False,False,,,False,,,,False
EMP0182,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",,,False,False,6.285,6.44,False,,False,,,False,654.0,2.0,False,2024-02-24,False,True,True
EMP0181,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",,,False,False,7.66,9.65,False,28.0,False,3.0,False,False,468.0,2.0,False,2024-01-27,False,True,True
EMP0137,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",5.0,0.0,False,False,7.494999999999999,9.98,False,,False,,,False,346.0,1.0,False,2024-01-14,False,True,True
EMP0209,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",,,False,False,,,False,,False,,,False,,,False,2023-03-25,False,False,True
EMP0132,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,4.0,0.0,False,False,6.69,6.69,False,,False,1.0,True,True,453.0,1.0,False,,,,False
EMP0130,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",4.0,0.0,False,False,7.91,7.91,False,8.0,False,4.0,False,False,187.0,1.0,False,2023-08-14,True,False,True
EMP0123,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",3.0,0.0,False,False,,,False,,False,4.0,False,False,,,False,2024-04-01,False,True,True
EMP0161,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,3.3333333333333335,0.0,False,False,,,False,16.0,False,4.0,True,True,,,False,,,,False
EMP0160,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",5.0,0.0,False,False,8.57,8.57,False,28.0,False,,,False,963.0,3.0,False,2024-01-30,False,True,True
EMP0159,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,,,False,False,6.92,6.92,False,,False,1.0,False,True,,,False,,,,False
EMP0154,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,5.0,0.0,False,False,,,False,36.0,False,1.0,False,True,409.0,2.0,False,,,,False
EMP0153,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,4.0,0.0,False,False,,,False,14.0,False,1.0,False,True,60.0,1.0,False,,,,False
EMP0151,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,,,False,False,7.51,7.9,False,19.0,False,1.0,True,True,,,False,2024-02-01,True,True,False
EMP0405,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,,,False,False,,,False,,False,3.0,True,True,,,False,,,,False
EMP0404,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",,,False,False,,,False,11.0,False,,,False,,,False,2023-07-20,False,True,True
EMP0078,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",3.5,0.0,False,False,,,False,16.0,False,,,False,393.0,3.0,False,2024-03-22,False,False,True
EMP0076,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",3.0,0.0,False,False,7.3825,8.86,False,,False,,,False,,,False,2024-04-02,True,False,True
EMP0074,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,3.0,0.0,False,False,,,False,,False,2.0,False,True,558.0,3.0,False,,,,False
EMP0070,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,,,False,False,5.6433333333333335,6.48,False,7.0,False,3.0,True,True,315.0,1.0,False,,,,False
EMP0073,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",3.6666666666666665,0.0,False,False,6.04,6.63,False,7.0,False,,,False,178.0,1.0,False,2023-11-15,False,False,True
EMP0068,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,5.0,0.0,False,False,5.125,6.09,False,16.0,False,1.0,False,True,,,False,2023-03-28,True,True,False
EMP0065,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,,,False,False,7.33,9.25,False,14.0,False,1.0,False,True,,,False,,,,False
EMP0183,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",5.0,0.0,False,False,,,False,,False,,,False,,,False,2023-03-16,True,False,True
EMP0402,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,3.0,0.0,False,False,,,False,5.0,False,1.0,True,True,,,False,,,,False
EMP0293,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",3.5,0.0,False,False,6.05,6.05,False,11.0,False,,,False,70.0,1.0,False,2024-04-13,False,True,True
EMP0291,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",,,False,False,8.71,8.71,False,13.0,False,3.0,False,False,,,False,2023-06-21,False,True,True
EMP0144,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,4.333333333333333,0.0,False,False,,,False,,False,2.0,False,True,,,False,,,,False
EMP0145,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",,,False,False,,,False,,False,3.0,False,False,266.0,1.0,False,2024-04-21,False,False,True
EMP0140,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",,,False,False,8.3525,9.07,False,,False,,,False,,,False,2023-10-31,False,True,True
EMP0213,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,,,False,False,,,False,5.0,False,2.0,False,True,,,False,2023-06-19,True,True,False
EMP0192,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,,,False,False,5.505,6.51,False,12.0,False,1.0,False,True,365.0,1.0,False,2023-04-23,True,True,False
EMP0211,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,4.0,0.0,False,False,6.42,6.42,False,24.0,False,2.0,False,True,183.0,2.0,False,,,,False
EMP0189,2,False,Overworked: High average working hours,None,1,Overworked: High average working hours,,,False,False,9.96,9.96,True,,False,,,False,502.0,2.0,False,,,,False
EMP0311,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",,,False,False,,,False,9.0,False,,,False,,,False,2023-10-27,True,False,True
EMP0317,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,4.5,0.0,False,False,,,False,14.0,False,1.0,False,True,175.0,1.0,False,2023-04-08,True,True,False
EMP0321,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,5.0,0.0,False,False,8.01,8.01,False,,False,2.0,True,True,,,False,,,,False
EMP0114,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",3.3333333333333335,0.0,False,False,,,False,,False,,,False,,,False,2023-08-21,True,False,True
EMP0119,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,,,False,False,8.375,8.52,False,,False,1.0,False,True,85.0,1.0,False,2023-11-04,True,True,False
EMP0487,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,4.0,0.0,False,False,5.45,5.45,False,,False,1.0,False,True,265.0,1.0,False,,,,False
EMP0456,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,,,False,False,,,False,13.0,False,3.0,True,True,,,False,,,,False
EMP0453,2,False,Overworked: High average working hours,None,1,Overworked: High average working hours,5.0,0.0,False,False,9.1,9.1,True,,False,,,False,176.0,1.0,False,2023-09-06,True,True,False
EMP0045,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,3.0,0.0,False,False,,,False,5.0,False,1.0,False,True,110.0,1.0,False,2023-05-14,True,True,False
EMP0385,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,3.0,0.0,False,False,,,False,19.0,False,1.0,False,True,,,False,2024-04-06,True,True,False
EMP0304,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,4.0,0.0,False,False,8.129999999999999,9.91,False,13.0,False,1.0,False,True,124.0,1.0,False,,,,False
EMP0300,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",3.0,0.0,False,False,8.09,8.09,False,23.0,False,,,False,831.0,2.0,False,2023-05-07,True,False,True
EMP0106,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,,,False,False,7.36,7.36,False,30.0,False,4.0,True,True,,,False,,,,False
EMP0129,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",,,False,False,,,False,46.0,False,,,False,,,False,2024-04-29,False,False,True
EMP0098,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",,,False,False,5.635,6.38,False,30.0,False,,,False,106.0,1.0,False,2023-11-11,False,True,True
EMP0337,2,False,Overworked: High average working hours,None,1,Overworked: High average working hours,,,False,False,9.23,9.23,True,,False,3.0,False,False,119.0,2.0,False,,,,False
EMP0330,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,,,False,False,8.53,8.53,False,,False,4.0,True,True,,,False,,,,False
EMP0327,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,5.0,0.0,False,False,7.16,7.94,False,14.0,False,2.0,True,True,508.0,2.0,False,,,,False
EMP0388,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,,,False,False,8.69,8.69,False,,False,3.0,True,True,127.0,1.0,False,2023-05-31,True,True,False
EMP0392,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,3.5,0.0,False,False,6.793333333333333,7.51,False,8.0,False,2.0,False,True,81.0,1.0,False,2024-01-01,True,True,False
EMP0395,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",5.0,0.0,False,False,,,False,32.0,False,,,False,1010.0,3.0,False,2024-05-08,True,False,True
